,stname,ctyname,confirmed_cases,deaths,population,days,avearge_case,populationdensity,toppest_ethnicity,second_ethnicity,third_ethnicity,toppest_age_group,second_age_group,third_age_group,fourth_age_group,target_rank
2650,Texas,Karnes County,3,0,14824,64,0.31621019967620073,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Low
2651,Texas,Kaufman County,42,0,103350,63,0.6450572488308338,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2652,Texas,Kendall County,14,0,33410,58,0.7224762356923902,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Children,Senior,Medium
2653,Texas,Kenedy County,0,0,416,88,0.0,1_Very Low,Hispanic,White,Black,Children,Young Adult,Middle Adult,Senior,Very_Low
2654,Texas,Kent County,0,0,808,88,0.0,1_Very Low,White,Hispanic,Black,Middle Adult,Senior,Children,Young Adult,Very_Low
2655,Texas,Kerr County,4,0,49625,69,0.11681816522469243,2_Low,White,Hispanic,Black,Senior,Middle Adult,Young Adult,Children,Very_Low
2656,Texas,Kimble County,0,0,4607,88,0.0,1_Very Low,White,Hispanic,Asian,Senior,Middle Adult,Young Adult,Children,Very_Low
2657,Texas,King County,0,0,286,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Children,Young Adult,Senior,Very_Low
2658,Texas,Kinney County,0,0,3598,88,0.0,1_Very Low,Hispanic,White,Black,Young Adult,Senior,Middle Adult,Children,Very_Low
2659,Texas,Kleberg County,5,1,32061,66,0.23629199263147052,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Low
2660,Texas,Knox County,1,0,3719,76,0.3538019558172118,1_Very Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Low
2661,Texas,Lamar County,7,0,49793,58,0.2423827750334661,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Low
2662,Texas,Lamb County,2,0,13977,65,0.22014188144258975,1_Very Low,Hispanic,White,Black,Children,Young Adult,Middle Adult,Senior,Low
2663,Texas,Lampasas County,2,0,19677,72,0.14116876443450616,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Low
2664,Texas,La Salle County,1,0,6886,85,0.17084963523602878,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Low
2665,Texas,Lavaca County,4,0,19263,52,0.39933072171041334,1_Very Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Low
2666,Texas,Lee County,2,0,16612,71,0.169570275009072,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2667,Texas,Leon County,5,0,16801,68,0.4376490194911367,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Medium
2668,Texas,Liberty County,29,0,75643,60,0.6389663727421352,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2669,Texas,Limestone County,11,1,23384,63,0.7466779618678352,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2670,Texas,Lipscomb County,0,0,3302,88,0.0,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Very_Low
2671,Texas,Live Oak County,3,0,11531,69,0.3770554233766822,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2672,Texas,Llano County,3,0,19301,62,0.25069735647994174,1_Very Low,White,Hispanic,Black,Senior,Middle Adult,Young Adult,Children,Low
2673,Texas,Loving County,0,0,82,88,0.0,1_Very Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Very_Low
2674,Texas,Lubbock County,407,28,278831,56,2.606545593157555,3_Medium,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
2675,Texas,Lynn County,5,0,5915,66,1.2807705115397423,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2676,Texas,McCulloch County,3,0,8283,76,0.4765626489258278,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2677,Texas,McLennan County,76,4,234906,56,0.5777386942618993,4_High,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2678,Texas,McMullen County,0,0,707,88,0.0,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Very_Low
2679,Texas,Madison County,2,0,13664,78,0.18765387617846632,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Low
2680,Texas,Marion County,3,0,10546,85,0.33466828794859493,1_Very Low,White,Black,Hispanic,Middle Adult,Senior,Young Adult,Children,Low
2681,Texas,Martin County,2,0,4799,64,0.6511773286101271,1_Very Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Medium
2682,Texas,Mason County,1,0,4012,73,0.3414414291372458,1_Very Low,White,Hispanic,Black,Senior,Middle Adult,Children,Young Adult,Low
2683,Texas,Matagorda County,51,3,36702,54,2.5732778716267353,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
2684,Texas,Maverick County,12,0,54258,61,0.3625664629647422,2_Low,Hispanic,White,Indian,Children,Young Adult,Middle Adult,Senior,Low
2685,Texas,Medina County,15,2,46006,59,0.5526176762500397,1_Very Low,Hispanic,White,Black,Young Adult,Middle Adult,Children,Senior,Medium
2686,Texas,Menard County,0,0,2242,88,0.0,1_Very Low,White,Hispanic,Black,Senior,Middle Adult,Young Adult,Children,Very_Low
2687,Texas,Midland County,42,3,136872,58,0.5290621391040409,2_Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Medium
2688,Texas,Milam County,9,0,24757,58,0.6267819759789289,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2689,Texas,Mills County,0,0,4936,88,0.0,1_Very Low,White,Hispanic,Black,Senior,Middle Adult,Children,Young Adult,Very_Low
2690,Texas,Mitchell County,1,0,9403,76,0.1399329441331714,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Low
2691,Texas,Montague County,5,0,19719,65,0.39009623674160415,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,Low
2692,Texas,Montgomery County,370,7,455746,49,1.656848421744407,4_High,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2693,Texas,Moore County,99,0,21904,68,6.646650625187986,1_Very Low,Hispanic,White,Asian,Children,Young Adult,Middle Adult,Senior,Very_High
2694,Texas,Morris County,4,0,12934,63,0.4908927129431227,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2695,Texas,Motley County,1,0,1210,82,1.0078613182826044,1_Very Low,White,Hispanic,Black,Senior,Middle Adult,Young Adult,Children,High
2696,Texas,Nacogdoches County,88,6,64524,63,2.1648152576179354,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
2697,Texas,Navarro County,20,2,47735,65,0.6445842834237094,2_Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Medium
2698,Texas,Newton County,2,0,14445,69,0.2006611785834324,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Low
2699,Texas,Nolan County,0,0,15216,88,0.0,1_Very Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Very_Low
2700,Texas,Nueces County,89,0,340223,59,0.4433781890910334,3_Medium,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Medium
2701,Texas,Ochiltree County,0,0,10223,88,0.0,1_Very Low,Hispanic,White,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
2702,Texas,Oldham County,3,1,2052,58,2.520669489816495,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
2703,Texas,Orange County,53,0,81837,61,1.0616865953253338,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
2704,Texas,Palo Pinto County,7,1,28111,71,0.35072231260280545,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2705,Texas,Panola County,38,3,23796,69,2.314358033623968,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
2706,Texas,Parker County,21,0,116927,61,0.29442497890304825,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2707,Texas,Parmer County,0,0,10269,88,0.0,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Very_Low
2708,Texas,Pecos County,5,0,15507,75,0.42991337245545025,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Medium
2709,Texas,Polk County,14,0,45413,66,0.46709359020811686,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Medium
2710,Texas,Potter County,110,2,121073,57,1.5939347017117844,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2711,Texas,Presidio County,0,0,7818,88,0.0,1_Very Low,Hispanic,White,Asian,Children,Young Adult,Senior,Middle Adult,Very_Low
2712,Texas,Rains County,2,0,10914,78,0.23493701338671102,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Low
2713,Texas,Randall County,97,3,120725,58,1.3853085881991702,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2714,Texas,Reagan County,0,0,3367,88,0.0,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Very_Low
2715,Texas,Real County,0,0,3309,88,0.0,1_Very Low,White,Hispanic,Black,Middle Adult,Senior,Young Adult,Children,Very_Low
2716,Texas,Red River County,1,0,12860,85,0.09148293843198244,1_Very Low,White,Black,Hispanic,Middle Adult,Young Adult,Senior,Children,Very_Low
2717,Texas,Reeves County,2,0,13783,63,0.2303274450122016,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Low
2718,Texas,Refugio County,0,0,7383,88,0.0,1_Very Low,Hispanic,White,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
2719,Texas,Roberts County,2,0,929,85,2.5327676818843794,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Very_High
2720,Texas,Robertson County,2,0,16622,61,0.19724994131814247,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Low
2721,Texas,Rockwall County,39,0,78337,64,0.7778891200837408,4_High,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2722,Texas,Runnels County,0,0,10501,88,0.0,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
2723,Texas,Rusk County,28,1,53330,55,0.95460511736529,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
2724,Texas,Sabine County,1,0,10834,85,0.10859060256925365,1_Very Low,White,Black,Hispanic,Senior,Middle Adult,Young Adult,Children,Very_Low
2725,Texas,San Augustine County,14,1,8865,69,2.2887597374465614,1_Very Low,White,Black,Hispanic,Middle Adult,Senior,Young Adult,Children,Very_High
2726,Texas,San Jacinto County,10,0,26384,66,0.5742690703272875,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Medium
2727,Texas,San Patricio County,8,0,64804,63,0.19595106318148106,2_Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Low
2728,Texas,San Saba County,0,0,6131,88,0.0,1_Very Low,White,Hispanic,Black,Young Adult,Senior,Middle Adult,Children,Very_Low
2729,Texas,Schleicher County,0,0,3461,88,0.0,1_Very Low,Hispanic,White,Black,Children,Young Adult,Middle Adult,Senior,Very_Low
2730,Texas,Scurry County,2,0,16921,82,0.14414185865161055,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Low
2731,Texas,Shackelford County,0,0,3378,88,0.0,1_Very Low,White,Hispanic,Black,Middle Adult,Children,Young Adult,Senior,Very_Low
2732,Texas,Shelby County,60,0,25448,64,3.6839830242062246,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
2733,Texas,Sherman County,7,0,3034,86,2.68277352792384,1_Very Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Very_High
2734,Texas,Smith County,116,2,209714,51,1.0845769972064663,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2735,Texas,Somervell County,0,0,8490,88,0.0,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
2736,Texas,Starr County,7,0,60968,64,0.1793973887941215,2_Low,Hispanic,White,Asian,Children,Young Adult,Middle Adult,Senior,Low
2737,Texas,Stephens County,1,0,9630,79,0.13144577204674213,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
2738,Texas,Sterling County,0,0,1143,88,0.0,1_Very Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Very_Low
2739,Texas,Stonewall County,0,0,1490,88,0.0,1_Very Low,White,Hispanic,Black,Middle Adult,Senior,Children,Young Adult,Very_Low
2740,Texas,Sutton County,0,0,4128,88,0.0,1_Very Low,Hispanic,White,Black,Middle Adult,Young Adult,Children,Senior,Very_Low
2741,Texas,Swisher County,4,0,7854,64,0.795772854596384,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2742,Texas,Tarrant County,1229,38,1809034,49,1.386465519888583,Very_High,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2743,Texas,Taylor County,126,2,131506,64,1.497079981141545,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2744,Texas,Terrell County,0,0,984,88,0.0,1_Very Low,Hispanic,White,Indian,Senior,Young Adult,Middle Adult,Children,Very_Low
2745,Texas,Terry County,10,0,12651,62,1.274921528579916,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,High
2746,Texas,Throckmorton County,0,0,1641,88,0.0,1_Very Low,White,Hispanic,Black,Senior,Middle Adult,Young Adult,Children,Very_Low
2747,Texas,Titus County,8,0,32334,72,0.3436355264152629,2_Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,Low
2748,Texas,Tom Green County,41,1,110224,62,0.5999513015138673,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2749,Texas,Travis County,1074,21,1024266,51,2.0559916593357355,Very_High,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
2750,Texas,Trinity County,7,0,14585,72,0.6665904848969642,1_Very Low,White,Hispanic,Black,Middle Adult,Senior,Young Adult,Children,Medium
2751,Texas,Tyler County,6,0,21766,69,0.3995062103240395,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Senior,Children,Low
2752,Texas,Upshur County,9,0,39309,59,0.38805966287963556,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2753,Texas,Upton County,0,0,3355,88,0.0,1_Very Low,Hispanic,White,Black,Children,Young Adult,Middle Adult,Senior,Very_Low
2754,Texas,Uvalde County,6,0,26405,65,0.3495841405328245,1_Very Low,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,Low
2755,Texas,Val Verde County,12,0,48879,63,0.3896892131103142,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Low
2756,Texas,Van Zandt County,12,1,52579,57,0.40039999959960004,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Low
2757,Texas,Victoria County,89,1,86793,62,1.653916641857917,2_Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,High
2758,Texas,Walker County,68,0,67861,60,1.6700805077044742,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2759,Texas,Waller County,23,0,43205,61,0.8726980218212448,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2760,Texas,Ward County,0,0,10658,88,0.0,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Very_Low
2761,Texas,Washington County,50,4,33718,65,2.281365351535587,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
2762,Texas,Webb County,253,11,250304,55,1.837765277422654,2_Low,Hispanic,White,Asian,Children,Young Adult,Middle Adult,Senior,High
2763,Texas,Wharton County,34,0,41280,59,1.3960057811062936,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,High
2764,Texas,Wheeler County,0,0,5410,88,0.0,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_Low
2765,Texas,Wichita County,58,1,131500,56,0.7876154263986963,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
2766,Texas,Wilbarger County,1,0,13535,83,0.08901509250893488,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
2767,Texas,Willacy County,8,1,22134,65,0.5560536869834783,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Medium
2768,Texas,Williamson County,146,4,422679,56,0.6168139077510019,3_Medium,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Medium
2769,Texas,Wilson County,19,1,42918,63,0.7027058613805434,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
2770,Texas,Winkler County,3,0,7110,79,0.5341024408481547,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Medium
2771,Texas,Wise County,9,2,59127,68,0.22384518270243814,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
2772,Texas,Wood County,6,0,41964,69,0.2072169520044096,2_Low,White,Hispanic,Black,Senior,Middle Adult,Young Adult,Children,Low
2773,Texas,Yoakum County,0,0,7879,65,0.0,1_Very Low,Hispanic,White,Black,Children,Young Adult,Middle Adult,Senior,Very_Low
2774,Texas,Young County,4,1,18550,63,0.3422752748898301,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Low
2775,Texas,Zapata County,6,0,14018,75,0.5706948209445,1_Very Low,Hispanic,White,Black,Children,Young Adult,Middle Adult,Senior,Medium
2776,Texas,Zavala County,1,0,11677,86,0.09957957503420559,1_Very Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Very_Low
2777,Utah,Beaver County,0,0,6629,67,0.0,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
2778,Utah,Box Elder County,52,0,49975,58,1.794000448500112,1_Very Low,White,Hispanic,Asian,Children,Young Adult,Middle Adult,Senior,High
2779,Utah,Cache County,0,0,112656,57,0.0,2_Low,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Very_Low
2780,Utah,Carbon County,0,0,21403,72,0.0,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Very_Low
2781,Utah,Daggett County,0,0,1059,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Children,Young Adult,Very_Low
2782,Utah,Davis County,230,2,306479,45,1.6676872187363934,4_High,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,High
2783,Utah,Duchesne County,0,0,18607,71,0.0,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
2784,Utah,Emery County,0,0,10976,72,0.0,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
2785,Utah,Garfield County,0,0,5172,67,0.0,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Very_Low
2786,Utah,Grand County,0,0,9225,67,0.0,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,Very_Low
2787,Utah,Iron County,0,0,46163,67,0.0,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Very_Low
2788,Utah,Juab County,0,0,10246,88,0.0,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
2789,Utah,Kane County,0,0,7125,71,0.0,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Very_Low
2790,Utah,Millard County,0,0,12503,88,0.0,1_Very Low,White,Hispanic,Asian,Children,Young Adult,Middle Adult,Senior,Very_Low
2791,Utah,Morgan County,0,0,9469,88,0.0,1_Very Low,White,Hispanic,Asian,Children,Young Adult,Middle Adult,Senior,Very_Low
2792,Utah,Piute County,0,0,1556,88,0.0,1_Very Low,White,Hispanic,Indian,Senior,Children,Middle Adult,Young Adult,Very_Low
2793,Utah,Rich County,0,0,2264,88,0.0,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
2794,Utah,Salt Lake County,1547,13,1029655,51,2.9459705759048744,Very_High,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Very_High
2795,Utah,San Juan County,18,2,14746,66,1.8495000184950001,1_Very Low,Indian,White,Hispanic,Children,Young Adult,Middle Adult,Senior,High
2796,Utah,Sanpete County,0,0,27822,88,0.0,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Very_Low
2797,Utah,Sevier County,0,0,20802,88,0.0,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
2798,Utah,Summit County,316,0,36324,49,17.75404578745935,1_Very Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
2799,Utah,Tooele County,39,0,58218,54,1.240547978670209,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,High
2800,Utah,Uintah County,0,0,32588,69,0.0,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
2801,Utah,Utah County,417,5,516564,56,1.4415306857288877,3_Medium,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,High
2802,Utah,Wasatch County,109,1,23530,54,8.578489241472667,1_Very Low,White,Hispanic,Asian,Children,Young Adult,Middle Adult,Senior,Very_High
2803,Utah,Washington County,77,1,138115,61,0.9139449603353822,2_Low,White,Hispanic,Indian,Young Adult,Children,Senior,Middle Adult,High
2804,Utah,Wayne County,0,0,2778,88,0.0,1_Very Low,White,Hispanic,Asian,Children,Young Adult,Middle Adult,Senior,Very_Low
2805,Utah,Weber County,112,1,231236,48,1.009070098658225,3_Medium,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,High
2806,Vermont,Addison County,61,2,36821,56,2.9583273520157367,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
2807,Vermont,Bennington County,37,1,37125,46,2.166593470941297,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,Very_High
2808,Vermont,Caledonia County,10,0,31227,61,0.5249765466727774,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Children,Senior,Medium
2809,Vermont,Chittenden County,384,23,156545,50,4.9059375898304,2_Low,White,Asian,Black,Young Adult,Middle Adult,Children,Senior,Very_High
2810,Vermont,Essex County,1,0,6306,78,0.20330657818764383,1_Very Low,White,Hispanic,Asian,Middle Adult,Senior,Young Adult,Children,Low
2811,Vermont,Franklin County,90,3,47746,59,3.1948723009541307,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
2812,Vermont,Grand Isle County,3,0,6970,76,0.5663369327191724,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Senior,Children,Medium
2813,Vermont,Lamoille County,23,2,24475,61,1.5405482342303118,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
2814,Vermont,Orange County,5,0,28936,54,0.31999098905374823,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Low
2815,Vermont,Orleans County,9,0,27231,61,0.541812579804478,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Medium
2816,Vermont,Rutland County,42,1,61642,59,1.1548366483560901,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,High
2817,Vermont,Washington County,31,1,59534,52,1.001367027503353,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,High
2818,Vermont,Windham County,63,2,44513,59,2.398842158851328,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,Very_High
2819,Vermont,Windsor County,34,2,56670,52,1.1537782845352988,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,High
2820,Virginia,Accomack County,33,0,33164,58,1.7156118599727996,2_Low,White,Black,Hispanic,Middle Adult,Young Adult,Senior,Children,High
2821,Virginia,Albemarle County,56,0,98970,57,0.9926807520974813,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2822,Virginia,Alleghany County,4,0,16250,68,0.36199095022624433,Very_High,White,Black,Hispanic,Middle Adult,Young Adult,Senior,Children,Low
2823,Virginia,Amelia County,13,0,12690,64,1.600669818754925,1_Very Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,High
2824,Virginia,Amherst County,10,0,32353,60,0.5151505785140997,2_Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Medium
2825,Virginia,Appomattox County,7,0,14973,75,0.6233442418575659,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2826,Virginia,Arlington County,520,16,207627,48,5.217690056367107,4_High,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
2827,Virginia,Augusta County,22,0,73750,70,0.4261501210653753,Very_High,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Medium
2828,Virginia,Bath County,0,0,4731,88,0.0,1_Very Low,White,Black,Hispanic,Middle Adult,Senior,Young Adult,Children,Very_Low
2829,Virginia,Bedford County,17,0,68676,60,0.4125652823888015,2_Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Low
2830,Virginia,Bland County,0,0,6824,88,0.0,1_Very Low,White,Black,Hispanic,Middle Adult,Young Adult,Senior,Children,Very_Low
2831,Virginia,Botetourt County,23,0,33148,57,1.2172944730596855,Very_High,White,Black,Hispanic,Middle Adult,Young Adult,Senior,Children,High
2832,Virginia,Brunswick County,12,0,17434,69,0.9975510122648897,2_Low,Black,White,Hispanic,Young Adult,Middle Adult,Senior,Children,High
2833,Virginia,Buchanan County,12,0,24098,76,0.6552192582044372,1_Very Low,White,Black,Hispanic,Middle Adult,Young Adult,Senior,Children,Medium
2834,Virginia,Buckingham County,25,0,17146,69,2.113139161202089,Very_High,White,Black,Hispanic,Young Adult,Middle Adult,Senior,Children,Very_High
2835,Virginia,Campbell County,9,0,54842,69,0.23783739216056246,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Low
2836,Virginia,Caroline County,13,0,28545,72,0.6325295342636382,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
2837,Virginia,Carroll County,3,0,30042,69,0.14472492134200526,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Low
2838,Virginia,Charles City County,11,0,7256,56,2.7071192313750196,Very_High,Black,White,Indian,Middle Adult,Young Adult,Senior,Children,Very_High
2839,Virginia,Charlotte County,8,0,12586,73,0.8707217630374258,1_Very Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,High
2840,Virginia,Chesterfield County,310,0,316236,52,1.8851549037865585,4_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
2841,Virginia,Clarke County,6,0,14034,71,0.602159343405452,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Medium
2842,Virginia,Craig County,2,0,5190,76,0.5070479667376534,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Medium
2843,Virginia,Culpeper County,39,0,46689,60,1.3921908800788194,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
2844,Virginia,Cumberland County,10,0,10052,71,1.4011646480554636,Very_High,White,Black,Hispanic,Middle Adult,Young Adult,Senior,Children,High
